study,instrument,name,item,text,text_de,answer_list,instruction,instruction_de,description,description_de,filter,goto,concept,scale
soep-is,soep-is-2018-f,Q419,isp15a,Do you believe that poor people in Germany are disadvantaged by globalisation or that they benefit from it?,"Glauben Sie, dass arme Menschen in Deutschland durch die Globalisierung benachteiligt werden oder dass sie davon profitieren?",4036+16,"Please answer on a the following scale.
1 means „lose a lot“.
10 means „benefit a lot“.
You can use the values in between to make your estimate.

Show list 419!","Antworten Sie bitte anhand der folgenden Skala.
1 bedeutet ""werden sehr benachteiligt"",
10 bedeutet ""profitieren sehr davon"".
Mit den Stufen dazwischen können Sie Ihre Einschätzung abstufen.

 Bitte Liste 419 vorlegen!",,,,,,
soep-is,soep-is-2018-f,Q420,isp15b,Do you believe that rich people in Germany are disadvantaged by globalisation or that they benefit from it?,"Glauben Sie, dass reiche Menschen in Deutschland durch die Globalisierung benachteiligt werden oder dass sie davon profitieren?",4036+16,"Please answer on a the following scale.
1 means „lose a lot“.
10 means „benefit a lot“.
You can use the values in between to make your estimate.

Show list 419!","Antworten Sie bitte anhand der folgenden Skala.
1 bedeutet ""werden sehr benachteiligt"",
10 bedeutet ""profitieren sehr davon"".
Mit den Stufen dazwischen können Sie Ihre Einschätzung abstufen.

 Bitte Liste 419 vorlegen!",,,,,,
soep-is,soep-is-2018-f,Q421,isp16,"In your opinion, should Germany allow more or less people from poorer countries to come to Germany and work and live here?","Sollte Deutschland, Ihrer Meinung nach, mehr oder weniger Menschen aus ärmeren Ländern erlauben, nach Deutschland zu kommen und hier zu arbeiten und zu leben?",4037+16,"Please answer on the following scale:
1 means ""a lot less people"".
10 means ""a lot more people"".
You can use the values in between to state your opinion.

Show list 421!","Antworten Sie bitte anhand der folgenden Skala.
Eine 1 bedeutet viel weniger Menschen,
eine 10 bedeutet viel mehr Menschen.
Mit den Stufen dazwischen können Sie Ihre Meinung abstufen.

 Bitte Liste 421 vorlegen!",,,,,,
soep-is,soep-is-2018-f,Q422,isp16a,Do you believe that poor people in Germany will be disadvantaged by more immigration by people from poorer countries or that they will benefit from it?,"Glauben Sie, dass arme Menschen in Deutschland durch mehr Einwanderung von Menschen aus ärmeren Ländern benachteiligt werden oder dass sie davon profitieren?",4036+16,"Please answer on a the following scale.
1 means „lose a lot“.
10 means „benefit a lot“.
You can use the values in between to make your estimate.

Show list 422!","Antworten Sie bitte anhand der folgenden Skala.
1 bedeutet ""werden sehr benachteiligt"",
10 bedeutet ""profitieren sehr davon"".
Mit den Stufen dazwischen können Sie Ihre Einschätzung abstufen.

 Bitte Liste 422 vorlegen!",,,,,,
soep-is,soep-is-2018-f,Q423,isp16b,Do you believe that rich people in Germany will be disadvantaged by more immigration by people from poorer countries or that they will benefit from it?,"Glauben Sie, dass reiche Menschen in Deutschland durch mehr Einwanderung von Menschen aus ärmeren Ländern benachteiligt werden oder dass sie davon profitieren?",4036+16,"Please answer on a the following scale.
1 means „lose a lot“.
10 means „benefit a lot“.
You can use the values in between to downgrade your estimate.

Show list 422!","Antworten Sie bitte anhand der folgenden Skala.
1 bedeutet ""werden sehr benachteiligt"",
10 bedeutet ""profitieren sehr davon"".
Mit den Stufen dazwischen können Sie Ihre Einschätzung abstufen.

 Bitte Liste 422 vorlegen!",,,,,,
soep-is,soep-is-2018-f,UE98,1,Experiment,Experiment,,,,,,,,,
soep-is,soep-is-2018-f,Q424,1,"Based on your per capita gross income of EUR [per capita income = gross income HH / persons in HH], you have previously estimated that [[Estimated proportion of people who had a lower per capita gross income in Germany in 2017]% of the German population and [estimated proportion of persons who had a lower per capita gross income in the world in 2017]% of the world population/[estimated proportion of persons) who had a lower per capita gross income in the world in 2017]% of the world population and [estimated proportion of people who had a lower per capita gross income in Germany in 2017]% of the German population] a lower per capita gross household income than you have. We have now calculated on the basis of the most recent official data how many [Germans or how many people in the world/people in the world or how many Germans] actually have a lower per capita gross household income than you. In other words, we have calculated the actual rank you actually occupy in the respective distribution of income. We now want to know how much this information is worth to you.  In the following we present 10 situations. In any situation, you can choose between information about your rank in the distribution of income and a monetary amount. The various amounts of money have been determined in advance and vary between 10 Cents and 10 Euros. In situation 1 we ask you, for example, whether you would rather have 10 Cents or if you want to know your rank in the distribution of income [in Germany/worldwide].  In the end, the computer randomly selects one of the 10 situations and your decision in that situation will be executed. This means that if you have chosen the information in the chosen situation, you will then be informed how many [Germans or people in the world/people in the world or Germans] actually have a lower per capita gross household income than you have and if you have chosen the amount of money, you will receive this amount of money paid out at the end of the questionnaire.","Basierend auf Ihrem Pro-Kopf Bruttoeinkommen in Höhe von [pro Kopf Einkommen = Brutto Einkommen HH / Personen im HH] Euro, haben Sie vorher geschätzt, dass [[Geschätzter Anteil der Personen die 2017 in Deutschland ein niedrigeres pro-Kopf Bruttoeinkommen hatten]% der deutschen Bevölkerung und [Geschätzter Anteil der Personen die 2017 in der Welt ein niedrigeres pro-Kopf Bruttoeinkommen hatten]% der Weltbevölkerung/[Geschätzter Anteil der Personen die 2017 in der Welt ein niedrigeres pro-Kopf Bruttoeinkommen hatten]% der Weltbevölkerung und [Geschätzter Anteil der Personen die 2017 in Deutschland ein niedrigeres pro-Kopf Bruttoeinkommen hatten]% der deutschen Bevölkerung] ein niedrigeres Pro-Kopf Bruttohaushaltseinkommen als Sie haben. Wir haben nun anhand der aktuellsten offiziellen Daten berechnet, wie viele [Deutsche bzw. wie viele Menschen auf der Welt/Menschen auf der Welt bzw. wie viele Deutsche] tatsächlich ein niedrigeres Pro-Kopf Bruttohaushaltseinkommen als Sie haben. Das heißt, wir haben berechnet, welchen Rang Sie tatsächlich in der jeweiligen Verteilung der Einkommen einnehmen. Wir wollen nun wissen, wie viel Ihnen diese Information Wert ist.  Im Folgenden präsentieren wir Ihnen 10 Situationen. In jeder Situation können Sie sich zwischen der Information über Ihren Rang in der Verteilung der Einkommen und einem Geldbetrag entscheiden. Die verschiedenen Geldbeträge wurden im Vorhinein festgelegt und variieren zwischen 10 Cent und 10 Euro. In Situation 1 fragen wir Sie, zum Beispiel, ob Sie lieber 10 Cent haben wollen oder ob Sie Ihren Rang in der Verteilung der Einkommen [in Deutschland/weltweit] erfahren wollen.  Am Ende wählt der Computer eine der 10 Situationen zufällig aus und Ihre Entscheidung in dieser Situation wird ausgeführt. Das heißt, wenn Sie sich in der gewählten Situation für die Information entschieden haben, bekommen Sie im Anschluss mitgeteilt wie viele [Deutsche bzw. Menschen auf der Welt/Menschen auf der Welt bzw. Deutsche] tatsächlich ein niedrigeres Pro-Kopf Bruttohaushaltseinkommen als Sie haben und wenn Sie sich für den Geldbetrag entschieden haben, bekommen Sie diesen Geldbetrag am Ende des Fragebogens ausbezahlt.",,"Please read the introductory text and then hand over the laptop to the target person for self-filling. Show beforehand how to get to the next page, make text inputs, and select a response.","Bitte lesen Sie den Einleitungstext vor und übergeben anschließend den Laptop zum Selbstausfüllen an die Zielperson. Zeigen Sie ihr vorher, wie sie auf die nächste Seite kommt, Texteingaben macht und eine Antwort auswählen kann.",,,,,,
soep-is,soep-is-2018-f,Q425,1,"In the following five situations, you have the option of choosing to inform yourself about your rank in the distribution of income in Germany or a certain amount of money.  Would you rather ...","In den folgenden fünf Situationen haben Sie die Möglichkeit, sich für die Information über Ihren Rang in der Verteilung der Einkommen in Deutschland oder einen bestimmten Geldbetrag zu entscheiden.  Wollen Sie lieber ...",,"In the end, the computer selects a situation and your decision will be executed. If you have chosen the information, you will be notified afterwards and if you have decided on the amount of money, you will end up paying it out.","Am Ende wählt der Computer eine Situation aus und Ihre Entscheidung wird ausgeführt. Wenn Sie sich für die Information entschieden haben, bekommen Sie im Anschluss diese mitgeteilt und wenn Sie sich für den Geldbetrag entschieden haben, bekommen Sie diesen am Ende ausbezahlt.",,,,,,
soep-is,soep-is-2018-f,Q425,2,10 cents or the information? [1],10 Cent oder die Information? [1],4038+16,,,,,,,,
soep-is,soep-is-2018-f,Q425,ispexp01a,1 Euro or the information? [2],1 Euro oder die Information? [2],4038+16,,,,,,,,
soep-is,soep-is-2018-f,Q425,ispexp01b,"2,50 Euro or the information? [3]","2,50 Euro oder die Information? [3]",4038+16,,,,,,,,
soep-is,soep-is-2018-f,Q425,ispexp01c,5 Euro or the information? [4],5 Euro oder die Information? [4],4038+16,,,,,,,,
soep-is,soep-is-2018-f,Q425,ispexp01d,10 Euro or the information? [5],10 Euro oder die Information? [5],4038+16,,,,,,,,
soep-is,soep-is-2018-f,Q425,ispexp01e,,,,,,,,,,,
soep-is,soep-is-2018-f,Q426,1,"In the following five situations, you have the option to choose between information about your rank in the distribution of income worldwide or a certain amount of money.  Would you rather ...","In den folgenden fünf Situationen haben Sie die Möglichkeit, sich für die Information über Ihren Rang in der Verteilung der Einkommen weltweit oder einen bestimmten Geldbetrag zu entscheiden.  Wollen Sie lieber ...",,"In the end, the computer selects a situation and your decision runs. If you have chosen the information, you will be notified afterwards and if you have decided on the amount of money, you will end up paying it out.","Am Ende wählt der Computer eine Situation aus und Ihre Entscheidung wird ausgeführt. Wenn Sie sich für die Information entschieden haben, bekommen Sie im Anschluss diese mitgeteilt und wenn Sie sich für den Geldbetrag entschieden haben, bekommen Sie diesen am Ende ausbezahlt.",,,,,,
soep-is,soep-is-2018-f,Q426,ispexp02a,10 cents or the information? [6],10 Cent oder die Information? [6],4038+16,,,,,,,,
soep-is,soep-is-2018-f,Q426,ispexp02b,1 Euro or the information? [7],1 Euro oder die Information? [7],4038+16,,,,,,,,
soep-is,soep-is-2018-f,Q426,ispexp02c,"2,50 Euro or the information? [8]","2,50 Euro oder die Information? [8]",4038+16,,,,,,,,
soep-is,soep-is-2018-f,Q426,ispexp02d,5 Euro or the information? [9],5 Euro oder die Information? [9],4038+16,,,,,,,,
soep-is,soep-is-2018-f,Q426,ispexp02e,10 Euro or the information? [10],10 Euro oder die Information? [10],4038+16,,,,,,,,
soep-is,soep-is-2018-f,Q427,1,,,,"Thank you for your information! 
Please return the laptop to your interviewer.","Vielen Dank für Ihre Entscheidungen an dieser Stelle! 
Bitte übergeben Sie nun den Laptop wieder zurück an den Interviewer.",,,,,,
soep-is,soep-is-2018-f,Q780,isp_treat_split,,,1022,,,,,,,,
soep-is,soep-is-2018-f,Q428,ispkont1,"In the last survey in 2017, we told you how many people in Germany or worldwide had a lower per capita gross household income than you had. Did you talk to someone in your household about it after the interview?",In der letzten Befragung in 2017 haben wir Ihnen mitgeteilt wie viele Menschen in Deutschland bzw. weltweit ein niedrigeres Pro-Kopf Bruttohaushalteinkommen als Sie hatten. Haben Sie nach der Befragung mit jemanden in ihrem Haushalt darüber gesprochen?,4039+16,,,,,,,,
soep-is,soep-is-2018-f,Q429,ispkont2,Have you specifically searched for information on the distribution of income in Germany or worldwide in the last 12 months?,Haben Sie in den letzten 12 Monaten gezielt nach Informationen zur Verteilung der Einkommen in Deutschland oder weltweit gesucht? ,1+16,,,,,,,,
soep-is,soep-is-2018-f,Q430,1,Where did you look for more information?,Wo haben Sie nach Informationen gesucht?,,,,,,,,,
soep-is,soep-is-2018-f,Q430,ispkont2a,Newspapers,Zeitungen,,,,,,,,,
soep-is,soep-is-2018-f,Q430,ispkont2b,Magazines,Magazine,,,,,,,,,
soep-is,soep-is-2018-f,Q430,ispkont2c,TV,TV,,,,,,,,,
soep-is,soep-is-2018-f,Q430,ispkont2d,Internet,Internet,,,,,,,,,
soep-is,soep-is-2018-f,Q430,ispkont2e,Statistics,Statistiken,,,,,,,,,
soep-is,soep-is-2018-f,Q430,ispkont2f,"Other sources, namely:","Sonstige Quellen, nämlich:",,,,,,,,,
soep-is,soep-is-2018-f,Q430,ispkont2x,No answer,"Sonstige Quellen, nämlich:",,,,,,,,,
soep-is,soep-is-2018-f,Q430,ispkont2ka,No answer,Keine Angabe,,,,,,,,,
soep-is,soep-is-2018-f,UE99,1,"Control questions Stocks
",Kontrollfragen Aktien,,,,,,,,,
soep-is,soep-is-2018-f,Q412,ispkont3,Have you specifically invested money in stocks in the last 12 months?,Haben Sie konkret in den letzten 12 Monaten Geld in Aktien investiert? ,1+16,"Note on questions as to why the question appears twice: the budget question is about investments in 2017, this question is about the last 12 months until today and also specifically about stocks.","Hinweis bei Rückfragen, warum Frage doppelt: in der Haushaltsfrage geht es um Wertanlagen 2017, bei dieser Frage geht es um die letzten 12 Monate bis heute und außerdem speziell um Aktien.",,,,,,
soep-is,soep-is-2018-f,Q413,1,What amount did you invest?,Welchen Betrag haben Sie investiert?,,,,,,,,,
soep-is,soep-is-2018-f,Q413,ispkont3_1,EUR,Euro,,,,,,,,,
soep-is,soep-is-2018-f,UE100,1,Payout,Auszahlung,,,,,,,,,
soep-is,soep-is-2018-f,Q431,isp21,,,1018,,,,,,,,
soep-is,soep-is-2018-f,Q432,1,"We have now reached the end of this block. We will first determine the result of the previous task.
The computer randomly selected Situation [Situation]. In this situation, you have opted for [the information/money/no indication].
[[Number]% of the German population has a lower per capita gross household income than you./[Number]% of the world population has a lower per capita gross household income than you./You will receive [amount euro] at the end of the questionnaire./Therefore you will not receive any information or money at this point.]","Wir sind nun am Ende dieses Blocks angekommen. Wir ermitteln nun zuerst das Ergebnis der vorangegangenen Aufgabe.
Der Computer hat zufällig Situation [Situation] ausgewählt. Sie haben sich in dieser Situation für [die Information/den Geldbetrag/keine Angabe] entschieden.
[[Anzahl]% der deutschen Bevölkerung hat ein niedrigeres Pro-Kopf Bruttohaushalteinkommen als Sie./[Anzahl]% der Weltbevölkerung hat ein niedrigeres Pro-Kopf Bruttohaushalteinkommen als Sie./Sie erhalten [Betrag Euro] am Ende des Fragebogens./Deshalb erhalten Sie an dieser Stelle weder eine Information noch einen Geldbetrag.]",,,,,,,,,
soep-is,soep-is-2018-f,Q433,isp22,EUR,Euro,,,,,,,,,
soep-is,soep-is-2018-f,Q434,isp23,"Next, we'll determine whether you're right in your estimate of gross household income per capita.
[You receive 0 Euro./You receive 20 Euro./You receive 40 Euro.]","Als nächstes ermitteln wir, ob Sie durch Ihre Einschätzung bezüglich der Pro-Kopf Bruttohaushaltseinkommen richtiglagen.
[Sie erhalten 0 Euro./Sie erhalten 20 Euro./Sie erhalten 40 Euro.]",4040+,,,,,,,,
